Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),112/434,1.1390275921927505e-18,4.91604308790391e-15,0,0,2.9398865784499053,121.4654027232641,SEMA5A;FAM107A;ADARB1;FGF2;MYLK;CDH5;FGF7;DACH1;KDR;ENPP2;TNR;PDGFRB;PDGFRA;IGFBP5;LIMCH1;SEMA6D;APLP2;HGF;F2R;MAGI2;MITF;ACTN4;CLDN5;TIAM1;SFRP1;DAAM2;RUFY3;MYADM;VCL;BEX4;MACF1;PDGFB;TWIST2;PIK3R3;FOXO3;CORO1C;PODXL;PLXNA2;SCAI;NTNG1;ACE;JAG1;TGFB1;UBE2I;FZD4;CAV1;RDX;ALOX15B;SMAD7;IGSF10;DAB2;BMP2;FER;CXCL12;CNTN1;AMOTL2;AMOTL1;FERMT2;ACVRL1;CLIC4;ROBO4;FLT1;MCTP1;CITED2;FLT4;PTEN;LDB2;CX3CL1;GPER1;CTSH;EMILIN1;PHACTR1;EDN1;ANXA1;MYOC;RHOB;FGR;NAV3;TMSB15A;CDH11;MMRN2;PECAM1;CDH13;ITGA6;ENG;HBEGF;KANK1;SEMA3G;NEDD9;NEXN;PRR5L;SEMA3E;PPM1F;NKD1;ERBB4;SAP30L;PDPN;MGAT3;FLNA;FYN;SLIT2;SASH1;CD74;F10;LAMB1;TBX5;PODN;TJP1;MYO1C;APC;KIF26A;RECK
GO_Biological_Process_2023,Circulatory System Development (GO:0072359),46/132,2.224467092664212e-13,4.80039998596937e-10,0,0,4.440336207647418,129.365149512689,ACVRL1;FOXC2;RAMP2;CITED2;NOTCH4;FLT4;PDGFB;PTEN;TCF21;LDB3;CACNA1C;PCSK5;CRIP1;PDLIM1;CDH5;AKAP13;GJA1;PDLIM3;PDLIM2;SOX17;HEY1;SOX18;FLRT3;ERBB4;GJA5;HEY2;PLCE1;BVES;MEF2A;MEF2C;TGFB2;TGFB1;FOXF1;HEG1;SLC2A12;TBX5;TGFBR2;KAT2B;HEYL;BMP2;ID2;APLNR;TEK;ZFPM2;DZIP1;FBN1
GO_Biological_Process_2023,Heart Development (GO:0007507),53/171,7.567350417627799e-13,1.0886894800827194e-09,0,0,3.7341474870831375,104.21917216923477,ACVRL1;BMPR2;CITED2;PTEN;LDB3;PCSK5;AKAP13;GJA1;SGCD;SOX17;SOX18;GJA5;PLCE1;BVES;SGCG;MEF2A;MEF2C;LEFTY1;MYOCD;HEG1;TGFBR2;TGFBR3;KAT2B;APLNR;ZFPM2;FOXC2;NDRG4;RAMP2;PDGFB;CCM2L;CACNA1C;CRIP1;PDLIM1;PDLIM3;PDLIM2;FLRT3;ERBB4;GPC3;TGFB2;TGFB1;FOXF1;TBX5;TBX3;BMP5;APLN;TBX2;BMP4;FKBP1A;BMP2;ID2;TEK;DZIP1;FBN1
GO_Biological_Process_2023,Regulation Of Angiogenesis (GO:0045765),59/205,1.350599411590334e-12,1.45729676510597e-09,0,0,3.3638363907368096,91.93523835310982,SEMA5A;SPARC;FLT1;HSPB6;PDE3B;PTPRM;TSPAN12;ETS1;FGF2;AQP1;MECP2;CDH5;HHEX;HYAL1;ADAMTS1;KDR;CTSH;EMILIN1;CD34;HOXA5;PPP1R16B;SEMA6A;PTGIS;PRKCB;ANXA3;GAB1;EMP2;DCN;RHOB;CLDN5;SFRP1;COL4A2;RHOJ;COL4A3;APLNR;PPARG;PRKD1;RAMP2;NPR1;GATA6;ECSCR;SEMA3E;FOXO4;GATA2;RRAS;APOH;ALOX5;SASH1;TGFB2;TNFSF12;DAB2IP;VEGFC;SYNJ2BP;KLF4;IL6;RGCC;CNTN1;TEK;PF4
GO_Biological_Process_2023,Regulation Of Protein Phosphorylation (GO:0001932),69/265,3.304702828473419e-12,2.8526194815382554e-09,0,0,2.935950433178477,77.61383018287096,PID1;TFRC;FLT4;LRRK2;PTEN;ARRB1;FGF2;CDH5;CCND2;CCND1;GPER1;KDR;LEPR;PLCE1;SIRPA;ROPN1L;SH3GL2;LIMCH1;HGF;AXIN2;MOB3B;FGR;MOB3C;FKBP8;MYADM;PECAM1;ADTRP;TNIK;GAS6;ENG;FAXDC2;PIK3R3;FBLN1;PRR5L;FPR2;AGER;CORO1C;TTN;FXR1;PPP2CA;ERBB4;P2RY1;INPP5K;FYN;SLIT2;ZBED3;WWTR1;CD74;PRNP;NTRK2;TGFB1;ANGPT1;ODAM;RARRES2;IGF2;DAB2IP;VEGFC;PTPN13;BMP4;BST1;MARCO;BMP2;DAB2;FER;CD4;SLCO3A1;TMEM119;FAS;TEK
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),145/766,1.5042506944772938e-11,1.0820576662273332e-08,0,0,1.9712334690670263,49.12341624171985,CSF3;VIPR1;ATP8A2;TFRC;RTKN2;ADARB1;CLU;FGF2;ETS1;FGF7;CCND2;RPS6KA2;KDR;JUNB;SOX7;PDGFRB;PDGFRA;IL11RA;F2R;MAGI2;LIFR;KLHL41;PIAS1;CLDN5;TIAM1;AZGP1;SFRP1;SFRP5;COL4A3;AGTR1;NUPR1;IL6ST;BEX4;PTGFR;CUL3;NPR3;PDGFB;GATA3;FOXO4;PDS5B;EFNB2;GRK5;NACC2;IGFBP7;IGFBP6;WNT2;WWTR1;JUN;TGFB2;JAG1;JUND;TGFB1;TSLP;IGF2;SMAD6;ALOX15B;SMARCA2;BMP6;BMP5;BMP4;BST1;BMP2;FER;IL6;CDK6;RGCC;NR4A3;ID2;SCGB3A1;FGFR4;IL7R;FGFR2;FGFR1;TRIM71;ACVRL1;BTG2;BMPR2;ELN;TGFB1I1;FLT4;PTEN;CX3CL1;RERG;MECP2;HHEX;ADAMTS1;GPER1;CTSH;EMILIN1;JAK2;ADAMTS8;CD33;KLF11;EDN1;MYOCD;TSC22D1;ITGA1;GKN2;EMP2;GAB2;AXIN2;CBFA2T3;TGFBR2;KAT2B;HCK;ALDH1A2;MMRN2;RAPGEF2;CDH13;CD47;SHANK2;ENG;HBEGF;CCL14;KANK2;CEBPA;PLA2G1B;PTN;PPM1D;DLL1;GNAI2;FRZB;ERBB4;CXCR2;PDPN;SH2B3;NTRK2;TCF7L2;CCL23;CDKN2B;CNBP;DAB2IP;VEGFC;NAP1L1;TBX5;PODN;MEIS2;TBX3;EPOR;SKI;TJP1;MEIS1;MYO1C;APC;PF4
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),86/379,2.4418225516141542e-11,1.5046543829706798e-08,0,0,2.454130083630774,59.96836517063564,ACVRL1;CDKN1C;BTG2;ATP8A2;BMPR2;TGFB1I1;PTEN;ADARB1;ETS1;RERG;ADAMTS1;RPS6KA2;GPER1;JAK2;ADAMTS8;SOX7;CD33;KLF11;MYOCD;PTGIR;KRT4;IGFBP5;APLP2;CTNNBIP1;F2R;MAGI2;ITGA1;AXIN2;CBFA2T3;TGFBR3;KAT2B;MN1;AZGP1;SFRP1;SFRP5;ALDH1A2;COL4A3;MMRN2;RAPGEF2;CDH13;PPARG;ANG;NUPR1;TRIB1;KANK2;CEBPA;NDRG4;GATA6;FBLN1;GATA3;FOXO4;PDS5B;GATA2;PPM1D;DLL1;FRZB;ERBB4;NACC2;PDPN;APOD;IGFBP7;IGFBP6;PPARGC1A;SH2B3;CCL23;CDKN2B;TGFB2;TGFB1;DAB2IP;PODN;MCC;SMAD6;TBX5;ALOX15B;SMARCA2;TBX3;BMP5;SKI;BMP4;BMP2;IL6;CDK6;RGCC;MYO1C;APC;OGN
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),70/283,3.0059698581351987e-11,1.5046543829706798e-08,0,0,2.739432173851188,66.37051278067953,ACVRL1;GSK3B;CSF3;BMPR2;TGFB1I1;ADIRF;TMEM100;GJA1;ZFP36;GLIPR2;KDR;CD36;SOX6;CD34;HOXA5;CMKLR1;SOX5;MEF2C;PRKCH;ZHX3;HGF;CTNNBIP1;AXIN2;NPNT;TGFBR2;TIAM1;OLFM1;SFRP1;AGTR1;RAPGEF2;PPARG;PRKD1;IL6ST;NBL1;RBM24;DDR2;PKDCC;LAMA2;PLA2G5;PTN;NID1;RAP1A;RRAS;FRZB;PDPN;SMARCE1;MSR1;WWTR1;TGFB2;TGFB1;LAMB2;RARRES2;ZBTB16;LAMB1;TMEM64;ALOX15B;SMARCA2;BMP6;BMP4;HEYL;BMP2;DAB2;IL6;RGCC;ID2;TMEM119;TCF4;FERMT2;PF4;FGFR1
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),68/272,3.453379854899159e-11,1.5046543829706798e-08,0,0,2.7773573005361083,66.90398943167625,SEMA5A;BMPR2;FLT1;FLT4;FAM107A;MYLK;SRGAP2C;CDH5;SYDE1;GLIPR2;HYAL1;GPER1;KDR;ENPP2;CTSH;PDGFRB;PDGFRA;EDN1;SEMA6A;MYOC;PRKCE;HGF;SEMA6D;F2R;GAB1;ACTN4;FGR;TIAM1;DAAM2;TMSB15A;RUFY3;MYADM;PECAM1;RAPGEF2;CDH13;ITGA6;DDR2;HBEGF;PDGFB;TWIST2;SEMA3G;PIK3R3;NEDD9;SEMA3E;PPM1F;PODXL;PDPN;CLASP2;TGFB2;DMTN;TGFB1;UBE2I;F10;FZD4;CAV1;RDX;DAB2IP;LAMB1;RAB11A;TJP1;BMP2;DAB2;FER;CXCL12;MYO1C;APC;CNTN1;FERMT2
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),47/155,3.486224242286097e-11,1.5046543829706798e-08,0,0,3.6098967820279295,86.92493102325376,ACVRL1;RAMP2;BMPR2;FLT1;FLT4;PDGFB;NDNF;ZFP36L2;TMEM100;ZFP36;CLEC3B;RAP1A;HYAL1;HYAL2;KDR;INPP5K;NOS1;SOX6;WNT2;MAP2K5;SOX5;MEF2C;SEMA6A;EGR3;TGFB1;ANXA1;APLP2;HGF;MAGI2;PDE2A;DAB2IP;SMAD9;KLF4;BMP6;SMAD7;TGFBR2;EEF1A1;BMP4;EHD1;NR4A1;SFRP1;BMP2;GAS1;RAPGEF2;XCL1;PRKD1;CD44
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),67/267,4.0291851715620514e-11,1.5809057454965286e-08,0,0,2.7905579196217496,66.79164621874877,PID1;HHIP;ARRB1;FGF2;CX3CL1;RGS2;CYP26B1;HHEX;UBASH3B;HEY1;PALM;SOSTDC1;DACT3;EMILIN1;NCK1;EGFL7;PTGIR;SEMA6A;IGFBP5;PRKCB;CTNNBIP1;IRAK3;SHISA2;HIC1;DCN;DKK3;SFRP1;SFRP5;MMRN2;PRKCQ;PPARG;AGTR2;CD47;CARD16;TRIB1;KANK2;CX3CR1;KANK1;NDRG4;LEPROT;LRP1;GATA3;APCDD1;GATA2;LILRA2;NKD1;FSTL3;NKD2;FRZB;WIF1;GPC3;INPP5K;APOD;SNCA;PTPN1;BDNF;PTCH1;SPRY4;DAB2IP;WWP2;BMP5;APLN;NR4A2;BMP2;KIF26A;NEDD4;SPRY1
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),69/284,9.791718058179767e-11,3.5217545949253236e-08,0,0,2.673608558315632,61.61838665141759,TRIM71;GSK3B;FLT1;FLT4;FGF2;PTPRG;GHR;FGF7;UBASH3B;KDR;PDK4;ANKS1A;JAK2;ROS1;PDGFRB;PDGFRA;HGF;GAB1;FGR;TIAM1;HCK;DOK2;COL4A2;DOK6;COL4A6;RAPGEF2;ROR1;PRKD1;EPHA3;ANGPTL1;DDR2;FOXC2;SHC3;ARHGEF28;PXN;PDGFB;PIK3R3;NEDD9;PIK3R1;ADRB2;FOXO4;FOXO1;ART4;EFNB2;SOCS2;FLRT3;ERBB4;CHN1;ZNF106;FYN;KL;NTRK2;ANGPT1;SORT1;BDNF;CAV2;RARRES2;TIE1;IGF2;VEGFC;SORBS1;FER;CD4;NR4A3;RAB14;TEK;FGFR4;FGFR2;FGFR1
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),24/52,1.4448359451032295e-10,4.7968553377427225e-08,0,0,7.066066463656825,160.1019103970055,SEMA5A;CCBE1;RAMP2;EGR3;TGFB1;ANGPT1;FLT4;PIK3R3;VEGFC;SEMA3E;PARVA;FGF2;DLL1;EFNB2;BMP4;NR4A1;KDR;RSPO3;CDH13;ADTRP;SLIT2;TEK;RECK;ENG
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),34/96,1.7693317758943629e-10,5.4545971034000516e-08,0,0,4.533129092328948,101.79254243751475,ACVRL1;HPGD;PXN;LTBP2;LRRC32;ZFP36L2;CDH5;CLEC3B;HYAL2;SOX6;WNT2;SOX5;GDF10;LEFTY1;MEF2C;JUN;TGFB2;TGFB1;APLP2;PDE2A;SMAD9;FOS;SMAD6;TGFBR2;SMAD7;TGFBR3;SKI;CLDN5;SFRP1;ID1;ZYX;XCL1;FERMT2;ENG
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),55/207,2.2515592049201028e-10,6.352167102970854e-08,0,0,3.0053138841461906,66.76072775512777,SEMA5A;GSK3B;LRRK2;PTPRO;JADE1;LIMD1;HHEX;SOX17;TMEM88;DACT3;SOX7;WLS;TLE4;USP47;IGFBP4;DAPK3;SOX13;AXIN2;TMEM170B;DKK2;DKK3;PPM1A;SFRP1;ZEB2;LATS2;DAAM2;SFRP5;RBMS3;CCL14;KANK1;LRP4;PRICKLE1;NKD1;NKD2;SCEL;FRZB;GPC3;IGFBP6;ZBED3;WWTR1;TCF7L2;TGFB1;FZD7;CAV1;DAB2IP;TMEM64;MCC;BMP2;DAB2;APC;GNAQ;CDK14;LGR5;FOLR1;FGFR2
GO_Biological_Process_2023,Negative Regulation Of Cell Migration (GO:0030336),47/163,2.354834885253329e-10,6.352167102970854e-08,0,0,3.3594201728175723,74.47626345696717,ACVRL1;KANK1;NDRG4;CLIC4;MCTP1;LRP1;CITED2;PTEN;NEDD9;ADARB1;FOXO3;FGF2;CX3CL1;CORO1C;PTPRG;GJA1;DACH1;HYAL2;SAP30L;EMILIN1;SLIT2;SCAI;CLASP2;CD74;JAG1;IGFBP5;LIMCH1;MAGI2;DAB2IP;MITF;MCC;PODN;TBX5;ALOX15B;SMAD7;RHOB;CLDN5;SFRP1;NAV3;CDH11;MMRN2;ADTRP;TRIB1;PHLDB2;RECK;VCL;ENG
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),33/93,3.0860991830970355e-10,7.835061220145181e-08,0,0,4.544858073522569,99.52758806250912,SEMA5A;BMPR2;SPARC;FLT4;PDGFB;PTPRM;FGF2;FUT1;ALOX5;APOH;AKT3;ATOH8;KDR;PPP1R16B;EGFL7;EGR3;ANGPT1;CAV2;CAV1;TIE1;TNFSF12;VEGFC;NR2F2;SYNJ2BP;BMP4;NR4A1;BMP2;RGCC;CNTN1;CDH13;ANG;PRKD1;TEK
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),24/54,3.8224225045956067e-10,8.682934489386654e-08,0,0,6.594253938832252,142.99617605157198,ACVRL1;MACF1;DMTN;MYOC;LIMCH1;DAPK3;FAM107A;PTEN;ARHGAP6;PPM1F;CORO1C;SFRP1;PEAK1;KDR;APOD;FYN;TEK;TLN1;PHLDB2;EPHA3;VCL;GPM6B;FERMT2;CLASP2
GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Proliferation (GO:0048660),24/54,3.8224225045956067e-10,8.682934489386654e-08,0,0,6.594253938832252,142.99617605157198,PDGFRB;TCF7L2;EDN1;PTGIR;NDRG4;BMPR2;TGFB1;IGFBP5;ELN;PDGFB;CX3CL1;FOXP1;BMP4;BMP2;IL6;NR4A3;ID2;OGN;CDH13;ANG;PPARG;APOD;TRIB1;PPARGC1A
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),19/37,1.2276399082745731e-09,2.649246922056529e-07,0,0,8.686495094262085,178.23100289276928,NDRG4;MEF2C;PTGIR;BMPR2;IGFBP5;PTEN;APLN;BMP4;CNN1;EFEMP2;BMP2;GPER1;OGN;APOD;ANG;PPARG;TRIB1;PPARGC1A;PRKG1
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),31/88,1.2989966815942083e-09,2.669747465600288e-07,0,0,4.490697920999617,91.8871953374994,ACVRL1;FOXC2;BMPR2;SPARC;FLT4;PTPRM;GATA3;PTN;ETS1;FGF2;FUT1;RRAS;APOH;ATOH8;KDR;SLIT2;SASH1;EDN1;ANGPT1;ANXA3;DAB2IP;EMP2;NR2F2;SYNJ2BP;DCN;FOXP1;RHOB;BMP4;RHOJ;PRKD1;TEK
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),41/140,1.954065894585516e-09,3.763839296072933e-07,0,0,3.4274505918597464,68.73187853133484,CCL14;GSK3B;LRP1;PTPRO;JADE1;LRP4;PRICKLE1;APCDD1;LIMD1;NKD1;NKD2;SOX17;TMEM88;FRZB;WIF1;DACT3;SOSTDC1;IGFBP6;TLE4;WWTR1;TCF7L2;IGFBP4;CAV1;CTNNBIP1;SOX13;DAB2IP;SHISA2;AXIN2;TMEM64;TMEM170B;MCC;DKK2;HIC1;DKK3;SFRP1;BMP2;DAB2;LATS2;APC;SFRP5;RBMS3
GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),35/109,2.005753100316901e-09,3.763839296072933e-07,0,0,3.908911240070998,78.28472791793394,MACF1;KANK1;LRP1;LRRK2;APCDD1;NKD1;NKD2;PPP2CA;HHEX;FRZB;WIF1;RSPO2;GPC3;DACT3;RSPO3;SOSTDC1;SOX7;WLS;TCF7L1;FZD7;CTNNBIP1;DCDC2;SHISA2;HIC1;SKI;TIAM1;SFRP1;BMP2;DAAM2;TMEM237;SFRP5;GNAQ;CDK14;FOLR1;FGFR2
GO_Biological_Process_2023,Positive Regulation Of Phosphorylation (GO:0042327),57/231,2.219068664395378e-09,3.99062514813769e-07,0,0,2.719967545638945,54.19855814760537,FLT1;TFRC;FLT4;LRRK2;ARRB1;FGF2;CCND2;CCND1;GPER1;KDR;LEPR;ROS1;PDGFRB;PDGFRA;LIMCH1;HGF;AXIN2;MOB3B;MOB3C;PECAM1;ROR1;ANG;ITGA6;ADTRP;TNIK;GAS6;DDR2;ENG;FAXDC2;PIK3R3;FPR2;AGER;FXR1;ERBB4;P2RY1;CD74;NTRK2;TGFB1;ANGPT1;ODAM;FZD7;RARRES2;TIE1;IGF2;VEGFC;BMP4;MARCO;BMP2;DAB2;CD4;SLCO3A1;TMEM119;FAS;TEK;FGFR4;FGFR2;FGFR1
GO_Biological_Process_2023,Positive Regulation Of Epithelial Cell Migration (GO:0010634),32/95,2.5641680248734526e-09,4.4242394625079177e-07,0,0,4.194610557401255,82.97624145547383,FOXC2;BMPR2;SPARC;FLT4;GATA3;ETS1;FGF2;FUT1;PPM1F;FGF7;RRAS;GLIPR2;HYAL1;ATOH8;ENPP2;KDR;CTSH;SASH1;CLASP2;EDN1;TGFB2;ANGPT1;ANXA3;IQSEC1;PRKCE;RAB11A;FOXP1;RHOB;BMP4;PRKD1;TEK;MAPRE2
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),59/244,2.665204495486697e-09,4.4242394625079177e-07,0,0,2.6488446996219017,52.29610130045056,FLT4;PTEN;ARRB1;HMGB1;FGF2;CX3CL1;GLIPR2;GPER1;KDR;TIMP3;SIRPA;EMILIN1;CD36;ROS1;PDGFRB;PDGFRA;SEMA6A;F2R;NPNT;MTURN;TGFBR3;RAPGEF2;XCL1;ROR1;GAS6;TLR4;CD44;DDR2;CCL14;NDRG4;RAMP3;C5AR1;PDGFB;FBLN1;FPR2;PLA2G5;AGER;RAP1A;RRAS;ERBB4;P2RY1;CCL15;CD74;NTRK2;PTPN1;CCL23;TGFB1;CCL21;ANGPT1;DAB2IP;SYNJ2BP;MARCO;BMP2;CD4;SPRY1;TEK;FGFR4;FERMT2;FGFR2
GO_Biological_Process_2023,Positive Regulation Of Cell Motility (GO:2000147),55/221,3.038430888025985e-09,4.856988041748204e-07,0,0,2.7496728805206723,53.92637723503434,SEMA5A;FLT1;FLT4;FAM107A;MYLK;CDH5;GPER1;KDR;CTSH;PDGFRB;PDGFRA;EDN1;MYOC;HGF;SEMA6D;F2R;ACTN4;FGR;TIAM1;DAAM2;TMSB15A;RUFY3;MYADM;PECAM1;CDH13;ITGA6;HBEGF;PDGFB;TWIST2;SEMA3G;PIK3R3;NEDD9;SEMA3E;PPM1F;DUOX1;PODXL;SPOCK2;PDPN;TGFB1;UBE2I;CCL21;F10;FZD4;CAV1;RDX;LAMB1;TJP1;BMP2;DAB2;FER;CXCL12;MYO1C;APC;CNTN1;FERMT2
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),80/377,3.41168018252809e-09,5.11131503300561e-07,0,0,2.2452242052622644,43.7730279406448,ACVRL1;CSF3;BMPR2;TFRC;FLT4;LRRK2;ARRB1;FGF2;CX3CL1;GHR;FGF7;RASSF2;CCND2;CCND1;GPER1;KDR;ENPP2;LEPR;NOS1;JAK2;LEFTY1;LIMCH1;HGF;SH2D3C;AXIN2;MOB3B;TGFBR2;MOB3C;APLNR;PECAM1;RAPGEF2;PPARG;PRKD1;ADTRP;TNIK;ITGA5;GAS6;CD44;DDR2;ENG;CX3CR1;RAMP3;FAXDC2;PDGFB;PIK3R3;FPR2;AGER;FXR1;RAP1A;ERBB4;P2RY1;SNCA;GDF10;CD74;PRNP;NTRK2;TGFB2;TGFB1;CCL21;ANGPT1;ODAM;BDNF;CAV1;RARRES2;IGF2;VEGFC;BMP6;BMP5;BMP4;MARCO;BMP2;DAB2;IL6;CD4;SLCO3A1;TMEM119;FAS;CSPG4;TEK;CALM1
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),104/537,3.434386838673834e-09,5.11131503300561e-07,0,0,2.00943792552352,39.162794627053856,SEMA5A;ATP8A2;JADE1;ADARB1;CLU;ETS1;GJA1;SOX17;RPS6KA2;SOX7;APLP2;F2R;MAGI2;AZGP1;SFRP1;SFRP5;COL4A3;TXNIP;AGTR2;NUPR1;NPR1;NOTCH4;FBLN1;GATA3;FOXO4;PDS5B;PRDM11;PODXL;NACC2;PLXNA2;IGFBP7;IGFBP6;TGFB2;TGFB1;WFS1;SMAD6;ALOX15B;SMARCA2;BMP5;BMP4;NR4A1;BMP2;IL6;CDK6;RGCC;SCGB3A1;ACVRL1;BTG2;BMPR2;TGFB1I1;FHL1;PDE3B;PTEN;WFDC1;RERG;ADAMTS1;HYAL1;HYAL2;GPER1;DACT3;TMEM109;EMILIN1;JAK2;ADAMTS8;CD33;KLF11;MYOCD;DUSP1;ITGA1;AXIN2;CBFA2T3;RHOB;KAT2B;ALDH1A2;MMRN2;RAPGEF2;CDH13;CRYAB;FBP1;KANK2;CEBPA;HPGD;PPM1D;DLL1;PPP2CA;FRZB;CCDC85B;ERBB4;ALOX5;PDPN;MSX1;SLIT2;SH2B3;JAM2;CCL23;CDKN2B;ANGPT1;SUSD2;DAB2IP;TBX5;PODN;SKI;MYO1C;APC
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),102/525,4.0815811449246855e-09,5.872034740498314e-07,0,0,2.016605291871249,38.95432356912638,SEMA5A;CSF3;TFRC;WWC1;RTKN2;FGF2;NR3C2;GJA1;KDR;TNFSF10;PLCE1;WLS;TGM2;PDGFRB;PDGFRA;PRKCB;HGF;F2R;MID2;DOK2;DOK6;ROR1;S100A4;PRKD1;CARD16;NUPR1;S100A8;PDGFB;GATA3;ADRB2;AGER;ART4;S100A12;IGFBP6;NDFIP2;TGFB2;NDFIP1;TGFB1;CAV2;CAV1;IGF2;BMP6;BMP4;SELP;DAB2;BMP2;IL6;CNTN1;RPS20;FERMT2;FGFR2;FGFR1;BMPR2;FLT1;HIP1;SLC44A2;FLT4;HMGB1;CX3CL1;IQCJ-SCHIP1;AKAP13;GPER1;CASP1;JAK2;MYOC;VWF;TNFRSF19;DCN;FGR;PPM1A;RAPGEF2;CDH13;PPARG;GAS6;TLR4;TLR3;ENG;HBEGF;DDR2;CX3CR1;NFAT5;RAMP3;SEMA3E;FLNA;SASH1;P2RY12;NTRK2;CD74;MAP3K3;TCF7L2;CCL21;F10;ANGPT1;DAB2IP;CFLAR;FKBP1A;CD4;MYO1C;VAPA;NEDD4;TEK;LAMTOR3
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),25/65,6.417612391514945e-09,8.934972607025322e-07,0,0,5.151251738525731,97.17434447430288,GSK3B;MACF1;SEMA3E;FUT1;CX3CL1;CORO1C;FYN;CD36;GPM6B;JAG1;MYOC;CCL21;LIMCH1;PLEKHA2;DAPK3;EMP2;BST1;SFRP1;CDK6;PEAK1;CDH13;TLN1;UTRN;EPHA3;VCL
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),49/193,1.0828883810252242e-08,1.460545703907771e-06,0,0,2.81953560452154,51.71324024516255,SEMA5A;HHIP;LRRK2;RORA;CLU;ZDHHC3;CX3CL1;RGS5;RGS2;LURAP1L;UBASH3B;TMEM108;UBTF;PLCE1;CD36;RGS9;NCK1;IGFBP5;IGFBP4;SREBF2;MFNG;GAS1;KCTD12;PRKD1;SIK2;MGLL;RGS16;PXN;GATA3;DLL1;PPP2CA;SOCS2;GRK5;TMEM204;GNG7;IGFBP7;FYN;IGFBP6;PRNP;PTPN1;TCF7L1;PTCH1;DCDC2;SYNJ2BP;BST1;KIF26A;TMEM237;VEPH1;FGFR2
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),68/310,1.27003061829133e-08,1.661046105619812e-06,0,0,2.3361924048257583,42.47580865590877,FLT1;WWC1;FLT4;LRRK2;ARRB1;HMGB1;FGF2;CX3CL1;GHR;GLIPR2;GPER1;KDR;PLCE1;CD36;PDGFRB;PDGFRA;MEF2C;EDN1;F2R;NPNT;MTURN;DOK2;DOK6;RAPGEF2;XCL1;ROR1;GAS6;TLR4;CD44;DDR2;CCL14;NDRG4;RAMP3;PLA2G1B;C5AR1;PDGFB;FPR2;PLA2G5;ADRB2;AGER;ART4;RAP1A;ERBB4;P2RY1;S100A12;IGFBP6;MAP2K5;CCL15;CD74;NTRK2;CCL23;TGFB2;TGFB1;CCL21;ANGPT1;CAV2;IGF2;DAB2IP;BMP4;MARCO;BMP2;IL6;CD4;TEK;FGFR4;FERMT2;FGFR2;FGFR1
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),32/101,1.4044612990302585e-08,1.782839696063116e-06,0,0,3.828567576676778,69.22443346391798,CEBPA;WNT2B;NOTCH4;RTKN2;PDGFB;DLL1;ZFP36L2;FSTL3;RRAS;MKNK2;KDR;CD34;SH2B3;TGFB2;JAG1;TGFB1;FST;ZBTB16;TMEM190;EPOR;TGFBR2;BMP4;TGFBR3;MFAP5;SFRP1;MEIS1;SNRK;TAL1;SBDS;TEK;IL7R;FGFR2
