Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Mannose type O-glycan biosynthesis,1/23,0.8607466880930004,0.9999912520913647,0,0,0.507894299484793,0.0761613021074184,B3GALNT2
KEGG_2021_Human,Protein export,1/23,0.8607466880930004,0.9999912520913647,0,0,0.507894299484793,0.0761613021074184,SRPRB
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",7/119,0.8663969954596435,0.9999912520913647,0,0,0.6974770642201835,0.1000266164069203,CREB3L4;STAT1;IGFBP3;GNAS;PRKCA;PTK2;MAPK13
KEGG_2021_Human,Proteoglycans in cancer,13/205,0.8683096579375263,0.9999912520913647,0,0,0.7550580622058523,0.1066193925528754,TWIST1;PRKCA;BRAF;MIR21;MMP9;PTK2;MAPK13;COL1A1;PAK1;COL1A2;CTTN;PLAU;HPSE
KEGG_2021_Human,AMPK signaling pathway,7/120,0.8718470789134237,0.9999912520913647,0,0,0.6912668128061487,0.0948011869600523,CCNA2;PRKAA1;PPP2R2C;CREB3L4;EIF4EBP1;PPP2R5C;PFKP
KEGG_2021_Human,Type I diabetes mellitus,2/43,0.8784852398931905,0.9999912520913647,0,0,0.5448245092207019,0.0705853783623448,ICA1;HSPD1
KEGG_2021_Human,Pertussis,4/76,0.8801294548529167,0.9999912520913647,0,0,0.6202007868674535,0.0791911279429788,CXCL6;IRAK1;C4BPB;MAPK13
KEGG_2021_Human,Glucagon signaling pathway,6/107,0.881858226934768,0.9999912520913647,0,0,0.6629427001379845,0.0833477923417827,PRKAA1;CREB3L4;GNAS;SLC2A1;PHKA1;PFKP
KEGG_2021_Human,Th17 cell differentiation,6/107,0.881858226934768,0.9999912520913647,0,0,0.6629427001379845,0.0833477923417827,SMAD4;STAT1;IL2RA;IL1RAP;TGFBR1;MAPK13
KEGG_2021_Human,alpha-Linolenic acid metabolism,1/25,0.8826978769141111,0.9999912520913647,0,0,0.4655189924842575,0.0580838717440941,PLA2G4A
KEGG_2021_Human,Insulin signaling pathway,8/137,0.8834491925494757,0.9999912520913647,0,0,0.6918486047460457,0.0857349140323864,PRKAA1;PRKAR1A;EXOC7;HKDC1;EIF4EBP1;PHKA1;BRAF;PTPRF
KEGG_2021_Human,Vasopressin-regulated water reabsorption,2/44,0.886418779093735,0.9999912520913647,0,0,0.5318234610917538,0.0641197090329144,CREB3L4;GNAS
KEGG_2021_Human,GnRH signaling pathway,5/93,0.8884762045589832,0.9999912520913647,0,0,0.6341283945132449,0.0749840423729303,GNAS;PLA2G4A;PRKCA;PLD1;MAPK13
KEGG_2021_Human,Synaptic vesicle cycle,4/78,0.8921330287761581,0.9999912520913647,0,0,0.6033726033726033,0.0688689622970143,SYT1;ATP6V0A4;SLC1A7;ATP6V1C2
KEGG_2021_Human,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1/26,0.8923402895299017,0.9999912520913647,0,0,0.4468738574040219,0.0509023860885058,PIGM
KEGG_2021_Human,Basal transcription factors,2/45,0.893869670381958,0.9999912520913647,0,0,0.5194271128757799,0.0582772792023017,TAF15;GTF2IRD1
KEGG_2021_Human,Ubiquitin mediated proteolysis,8/140,0.8968507114189058,0.9999912520913647,0,0,0.6760135009829012,0.0735947923361847,CDC20;PIAS3;UBE2C;UBE2S;SIAH1;CBLC;ANAPC5;UBE2Z
KEGG_2021_Human,Staphylococcus aureus infection,5/95,0.8988851420777929,0.9999912520913647,0,0,0.6199687775741533,0.0660886807062045,KRT19;KRT18;KRT15;IGH;CFB
KEGG_2021_Human,Osteoclast differentiation,7/127,0.9050477842731074,0.9999912520913647,0,0,0.6506931702344546,0.0649180545298886,SYK;STAT1;FHL2;BLNK;TNFSF11;TGFBR1;MAPK13
